method,num_images,seed,conf_thres_value,num_points,sampling_mode,near_filtering_strength,near_filtering_quorum,reconstruct_pose_opt,optimisation_iterations,optimisation_neighbourhood,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,run_mvs,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,depth_conf_shifted,loss_multiplier,pose_loss_multiplier,choice,dataset,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,feature_extractor,max_ba_iterations,source,series_label_override,dataset_collection,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,depth_l1,depth_abs_rel,quality,avge,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,alignment_scale,pred_depth_l1,pred_depth_absrel,pred_depth_rmse,inference_time,peak_memory_mb,peak_memory_reserved_mb,processing_time,sfm_file_path,input_folder,output_folder,initial_points,used_cache,cache_load_time,plot_series,num_points_jitter
vggt,100,42,,20722,ba,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,radial,,15000,15000,,MCMC,,,,,Shared Cam,,,Use BA,aliked+sp,250,gsplat,,indoor,18.964597702026367,0.2633562386035919,0.4266534447669983,1000000,0.00439399853348732,0.34589701890945435,,,0.34456836135454033,0.34441501534268826,20722,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_mradial_aliked-sp_ba_minfarthestpose_useba_maxba250_sharedcam_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_mradial_aliked-sp_ba_minfarthestpose_useba_maxba250_sharedcam_i100_gteval_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_mradial_aliked-sp_ba_minfarthestpose_useba_maxba250_sharedcam_i100_gteval_steps15000,0.3459,0.019721,100,4.160002,,,,0.0,0,0,142.1715395450592,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n100_s42_mradial_aliked-sp_ba_minfarthestpose_useba_maxba250_sharedcam/eval_results.json,kitchen_2_n100_s42_mradial_aliked-sp_ba_minfarthestpose_useba_maxba250_sharedcam,kitchen_2_n100_s42_mradial_aliked-sp_ba_minfarthestpose_useba_maxba250_sharedcam_i100_gteval_steps15000_val_step14999.json,20722,True,3.684368133544922,vggt | ba,18649.8
vggt,100,42,0.0,50000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.64128875732422,0.23624452948570251,0.49083322286605835,1000000,0.005697792861610651,0.2827965021133423,,,0.4298858526002439,0.3194769953900525,50000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p50000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p50000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_c0.0_p50000_random_minfarthestpose_i100_gteval_steps15000,0.2827,0.025851,100,4.144792,,,,2.384185791015625e-07,0,0,2.9416112899780273,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n100_s42_c0.0_p50000_random_minfarthestpose/eval_results.json,kitchen_2_n100_s42_c0.0_p50000_random_minfarthestpose,kitchen_2_n100_s42_c0.0_p50000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,50000,True,0.7778463363647461,vggt | random,50000.0
vggt,100,42,0.0,50000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.092493057250977,0.2989586591720581,0.622032642364502,1000000,0.007659002672880888,0.38726097345352173,,,0.457735350257472,0.30784614562667306,50000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p50000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p50000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p50000_random_minfarthestpose_i100_gteval_steps15000,0.3873,0.030482,100,4.485239,,,,2.384185791015625e-07,0,0,3.044579267501831,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p50000_random_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p50000_random_minfarthestpose,counter_2_n100_s42_c0.0_p50000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,50000,True,0.7892751693725586,vggt | random,50000.0
vggt,100,42,0.0,100000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,18.664011001586914,0.373970091342926,0.595427930355072,1000000,0.023722030222415924,0.7308099269866943,,,0.3694203145477662,0.3412105901612084,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p100000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p100000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,bonsai_2_n100_s42_c0.0_p100000_random_minfarthestpose_i100_gteval_steps15000,0.7308,0.098078,100,7.817163,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n100_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,bonsai_2_n100_s42_c0.0_p100000_random_minfarthestpose,bonsai_2_n100_s42_c0.0_p100000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,100000,,,vggt | random,100000.0
vggt,100,42,0.0,100000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.49005699157715,0.22959475219249725,0.4848734140396118,1000000,0.005697792861610651,0.28279656171798706,,,0.42770479682438395,0.3187502952410298,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p100000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p100000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_c0.0_p100000_random_minfarthestpose_i100_gteval_steps15000,0.2827,0.025851,100,4.144792,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n100_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,kitchen_2_n100_s42_c0.0_p100000_random_minfarthestpose,kitchen_2_n100_s42_c0.0_p100000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,100000,,,vggt | random,100000.0
vggt,100,42,0.0,100000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.050086975097656,0.291461318731308,0.6177743673324585,1000000,0.007659002672880888,0.3872610032558441,,,0.4590878210492224,0.30653021430498645,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p100000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p100000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p100000_random_minfarthestpose_i100_gteval_steps15000,0.3873,0.030482,100,4.485239,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p100000_random_minfarthestpose,counter_2_n100_s42_c0.0_p100000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,100000,,,vggt | random,100000.0
vggt,100,42,0.0,500000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,18.621164321899414,0.36897432804107666,0.589486837387085,1000000,0.023722030222415924,0.7308099269866943,,,0.3682363386507387,0.3411413585541512,500000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p500000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p500000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,bonsai_2_n100_s42_c0.0_p500000_random_minfarthestpose_i100_gteval_steps15000,0.7308,0.098078,100,7.817163,,,,0.0,0,0,6.348800182342529,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n100_s42_c0.0_p500000_random_minfarthestpose/eval_results.json,bonsai_2_n100_s42_c0.0_p500000_random_minfarthestpose,bonsai_2_n100_s42_c0.0_p500000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,500000,True,1.4336357116699219,vggt | random,500000.0
vggt,100,42,0.0,500000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.12639808654785,0.23041480779647827,0.4776942729949951,1000000,0.005697792861610651,0.2827964723110199,,,0.41626583739795653,0.32094506024800085,500000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p500000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p500000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_c0.0_p500000_random_minfarthestpose_i100_gteval_steps15000,0.2827,0.025851,100,4.144792,,,,0.0,0,0,6.049306154251099,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n100_s42_c0.0_p500000_random_minfarthestpose/eval_results.json,kitchen_2_n100_s42_c0.0_p500000_random_minfarthestpose,kitchen_2_n100_s42_c0.0_p500000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,500000,True,0.7335402965545654,vggt | random,500000.0
vggt,100,42,0.0,500000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.014636993408203,0.2875474989414215,0.609620213508606,1000000,0.007659002672880888,0.38726094365119934,,,0.45607876704062944,0.307439217048751,500000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p500000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p500000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p500000_random_minfarthestpose_i100_gteval_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,5.889886379241943,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p500000_random_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p500000_random_minfarthestpose,counter_2_n100_s42_c0.0_p500000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,500000,True,0.8331103324890137,vggt | random,500000.0
vggt,100,42,0.0,1000000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,18.65015983581543,0.36905771493911743,0.5884458422660828,1000000,0.023722030222415924,0.7308098673820496,,,0.3681130501416846,0.3414093044153326,1000000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p1000000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p1000000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,bonsai_2_n100_s42_c0.0_p1000000_random_minfarthestpose_i100_gteval_steps15000,0.7308,0.098078,100,7.817163,,,,2.384185791015625e-07,0,0,9.591556072235107,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n100_s42_c0.0_p1000000_random_minfarthestpose/eval_results.json,bonsai_2_n100_s42_c0.0_p1000000_random_minfarthestpose,bonsai_2_n100_s42_c0.0_p1000000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,1000000,True,1.0026795864105225,vggt | random,1000000.0
vggt,100,42,0.0,1000000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,19.999990463256836,0.23696142435073853,0.47009435296058655,1000000,0.005697792861610651,0.2827964425086975,,,0.4054394364744289,0.32496921015808616,1000000,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p1000000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p1000000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_c0.0_p1000000_random_minfarthestpose_i100_gteval_steps15000,0.2827,0.025851,100,4.144792,,,,0.0,0,0,9.437143564224243,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n100_s42_c0.0_p1000000_random_minfarthestpose/eval_results.json,kitchen_2_n100_s42_c0.0_p1000000_random_minfarthestpose,kitchen_2_n100_s42_c0.0_p1000000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,1000000,True,0.7315318584442139,vggt | random,1000000.0
vggt,100,42,0.0,1000000,random,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.013124465942383,0.2851201295852661,0.6079085469245911,1000000,0.007659002672880888,0.38726094365119934,,,0.45654815880798383,0.3070873394922636,1000000,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000000_random_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p1000000_random_minfarthestpose_i100_gteval_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,9.476220846176147,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p1000000_random_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p1000000_random_minfarthestpose,counter_2_n100_s42_c0.0_p1000000_random_minfarthestpose_i100_gteval_steps15000_val_step14999.json,1000000,True,0.8289692401885986,vggt | random,1000000.0
vggt,100,42,0.0,1000,voxels,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,18.921648025512695,0.5306356549263,0.6288805603981018,991119,0.023722030222415924,0.7308101058006287,,,0.29704717407759473,0.38421660911926814,890,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p1000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p1000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,bonsai_2_n100_s42_c0.0_p1000_voxels_minfarthestpose_i100_gteval_steps15000,0.7308,0.098078,100,7.817163,,,,0.0,0,0,12.86483645439148,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n100_s42_c0.0_p1000_voxels_minfarthestpose/eval_results.json,bonsai_2_n100_s42_c0.0_p1000_voxels_minfarthestpose,bonsai_2_n100_s42_c0.0_p1000_voxels_minfarthestpose_i100_gteval_steps15000_val_step14999.json,890,True,0.8806562423706055,vggt | voxels,1050.0
vggt,100,42,0.0,1000,voxels,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.918622970581055,0.44738391041755676,0.5296737551689148,1000000,0.005697792861610651,0.28279605507850647,,,0.3274024817523746,0.38042693083336665,916,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p1000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p1000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_c0.0_p1000_voxels_minfarthestpose_i100_gteval_steps15000,0.2827,0.025851,100,4.144792,,,,2.384185791015625e-07,0,0,11.817140102386475,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n100_s42_c0.0_p1000_voxels_minfarthestpose/eval_results.json,kitchen_2_n100_s42_c0.0_p1000_voxels_minfarthestpose,kitchen_2_n100_s42_c0.0_p1000_voxels_minfarthestpose_i100_gteval_steps15000_val_step14999.json,916,True,0.7665183544158936,vggt | voxels,1050.0
vggt,100,42,0.0,1000,voxels,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.39375877380371,0.4556995630264282,0.6599545478820801,1000000,0.007659002672880888,0.38726088404655457,,,0.3887372535881553,0.3493223167866445,944,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p1000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p1000_voxels_minfarthestpose_i100_gteval_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,13.003377199172974,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p1000_voxels_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p1000_voxels_minfarthestpose,counter_2_n100_s42_c0.0_p1000_voxels_minfarthestpose_i100_gteval_steps15000_val_step14999.json,944,True,0.7912523746490479,vggt | voxels,1050.0
vggt,100,42,0.0,5000,voxels,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,18.771345138549805,0.45035240054130554,0.6150991916656494,1000000,0.023722030222415924,0.7308101058006287,,,0.335762071756669,0.36134199355007485,4809,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p5000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p5000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,bonsai_2_n100_s42_c0.0_p5000_voxels_minfarthestpose_i100_gteval_steps15000,0.7308,0.098078,100,7.817163,,,,2.384185791015625e-07,0,0,13.01966643333435,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n100_s42_c0.0_p5000_voxels_minfarthestpose/eval_results.json,bonsai_2_n100_s42_c0.0_p5000_voxels_minfarthestpose,bonsai_2_n100_s42_c0.0_p5000_voxels_minfarthestpose_i100_gteval_steps15000_val_step14999.json,4809,True,0.9715795516967773,vggt | voxels,5250.0
vggt,100,42,0.0,5000,voxels,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.738309860229492,0.31785011291503906,0.5065983533859253,1000000,0.005697792861610651,0.2827960252761841,,,0.3905280973324146,0.3429040961251092,4905,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p5000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p5000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_c0.0_p5000_voxels_minfarthestpose_i100_gteval_steps15000,0.2827,0.025851,100,4.144792,,,,0.0,0,0,12.358691215515137,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n100_s42_c0.0_p5000_voxels_minfarthestpose/eval_results.json,kitchen_2_n100_s42_c0.0_p5000_voxels_minfarthestpose,kitchen_2_n100_s42_c0.0_p5000_voxels_minfarthestpose_i100_gteval_steps15000_val_step14999.json,4905,True,0.742969274520874,vggt | voxels,5250.0
vggt,100,42,0.0,5000,voxels,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.237531661987305,0.36845988035202026,0.6451529860496521,1000000,0.007659002672880888,0.38726094365119934,,,0.4310399307842143,0.3245393330011734,4828,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p5000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p5000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p5000_voxels_minfarthestpose_i100_gteval_steps15000,0.3873,0.030482,100,4.485239,,,,4.76837158203125e-07,0,0,13.222695112228394,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p5000_voxels_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p5000_voxels_minfarthestpose,counter_2_n100_s42_c0.0_p5000_voxels_minfarthestpose_i100_gteval_steps15000_val_step14999.json,4828,True,0.878704309463501,vggt | voxels,5250.0
vggt,100,42,0.0,10000,voxels,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,18.747312545776367,0.4305923283100128,0.6109285354614258,1000000,0.023722030222415924,0.7308099865913391,,,0.34507561895737326,0.35589724353611657,9739,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p10000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p10000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,bonsai_2_n100_s42_c0.0_p10000_voxels_minfarthestpose_i100_gteval_steps15000,0.7308,0.098078,100,7.817163,,,,0.0,0,0,12.91697072982788,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n100_s42_c0.0_p10000_voxels_minfarthestpose/eval_results.json,bonsai_2_n100_s42_c0.0_p10000_voxels_minfarthestpose,bonsai_2_n100_s42_c0.0_p10000_voxels_minfarthestpose_i100_gteval_steps15000_val_step14999.json,9739,True,0.7741565704345703,vggt | voxels,10500.0
vggt,100,42,0.0,10000,voxels,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,kitchen,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.762035369873047,0.28554871678352356,0.5006712675094604,1000000,0.005697792861610651,0.2827960252761841,,,0.4074404599451259,0.3335237824357886,9787,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p10000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/kitchen_2_n100_s42_c0.0_p10000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,kitchen_2_n100_s42_c0.0_p10000_voxels_minfarthestpose_i100_gteval_steps15000,0.2827,0.025851,100,4.144792,,,,2.384185791015625e-07,0,0,12.024406671524048,/home/ojab2/work/git/vggt/vggt_outputs/kitchen_2_n100_s42_c0.0_p10000_voxels_minfarthestpose/eval_results.json,kitchen_2_n100_s42_c0.0_p10000_voxels_minfarthestpose,kitchen_2_n100_s42_c0.0_p10000_voxels_minfarthestpose_i100_gteval_steps15000_val_step14999.json,9787,True,0.8161442279815674,vggt | voxels,10500.0
vggt,100,42,0.0,10000,voxels,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,counter,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,20.141611099243164,0.34261858463287354,0.6378473043441772,1000000,0.007659002672880888,0.38726094365119934,,,0.44094271269458085,0.3180296703709167,9965,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p10000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/counter_2_n100_s42_c0.0_p10000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,counter_2_n100_s42_c0.0_p10000_voxels_minfarthestpose_i100_gteval_steps15000,0.3873,0.030482,100,4.485239,,,,0.0,0,0,13.531251192092896,/home/ojab2/work/git/vggt/vggt_outputs/counter_2_n100_s42_c0.0_p10000_voxels_minfarthestpose/eval_results.json,counter_2_n100_s42_c0.0_p10000_voxels_minfarthestpose,counter_2_n100_s42_c0.0_p10000_voxels_minfarthestpose_i100_gteval_steps15000_val_step14999.json,9965,True,0.8410439491271973,vggt | voxels,10500.0
vggt,100,42,0.0,50000,voxels,,,,0,10,minfarthestpose,100,GT Eval,,,,,False,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,18.660747528076172,0.39734700322151184,0.601768434047699,1000000,0.023722030222415924,0.7308101058006287,,,0.3586375842317504,0.3473383401188415,49692,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p50000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p50000_voxels_minfarthestpose_i100_gteval_steps15000/stats/val_step14999.json,bonsai_2_n100_s42_c0.0_p50000_voxels_minfarthestpose_i100_gteval_steps15000,0.7308,0.098078,100,7.817163,,,,0.0,0,0,13.772696495056152,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n100_s42_c0.0_p50000_voxels_minfarthestpose/eval_results.json,bonsai_2_n100_s42_c0.0_p50000_voxels_minfarthestpose,bonsai_2_n100_s42_c0.0_p50000_voxels_minfarthestpose_i100_gteval_steps15000_val_step14999.json,49692,True,0.7731978893280029,vggt | voxels,52500.0
