method,num_images,seed,conf_thres_value,num_points,sampling_mode,near_filtering_strength,near_filtering_quorum,reconstruct_pose_opt,optimisation_iterations,optimisation_neighbourhood,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,choice,dataset,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,feature_extractor,max_ba_iterations,source,dataset_collection,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,depth_l1,depth_abs_rel,quality,avge,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,alignment_scale,pred_depth_l1,pred_depth_absrel,pred_depth_rmse,sfm_file_path,input_folder,output_folder,initial_points,plot_series,num_images_jitter
vggt,5,42,0.0,100000,random,,,,0,10,farthestpose,5,GT Eval,,,,Pose Opt,,,points,,1.0,,vggt,garden,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,14.552291870117188,0.5022169351577759,0.21546289324760437,1000000,0.005782392807304859,0.9074974060058594,,,-0.008089126821769505,0.4743382035025934,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/garden_2_n5_s42_c0.0_p100000_random_farthestpose_i5_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/garden_2_n5_s42_c0.0_p100000_random_farthestpose_i5_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,garden_2_n5_s42_c0.0_p100000_random_farthestpose_i5_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000,0.92,0.033259,5,6.575757,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n5_s42_c0.0_p100000_random_farthestpose/eval_results.json,garden_2_n5_s42_c0.0_p100000_random_farthestpose,garden_2_n5_s42_c0.0_p100000_random_farthestpose_i5_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | points,5.0
vggt,5,42,0.0,100000,random,,,,0,10,farthestpose,5,GT Eval,,,,Pose Opt,,,points,,1.0,,vggt,stump,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,14.467846870422363,0.626266360282898,0.21633335947990417,1000000,0.14343564212322235,2.5529637336730957,,,-0.08571759774516033,0.5157536134961143,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n5_s42_c0.0_p100000_random_farthestpose_i5_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n5_s42_c0.0_p100000_random_farthestpose_i5_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,stump_2_n5_s42_c0.0_p100000_random_farthestpose_i5_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000,2.5661,0.583039,5,6.314052,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n5_s42_c0.0_p100000_random_farthestpose/eval_results.json,stump_2_n5_s42_c0.0_p100000_random_farthestpose,stump_2_n5_s42_c0.0_p100000_random_farthestpose_i5_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | points,5.0
vggt,10,42,0.0,100000,random,,,,0,10,farthestpose,10,GT Eval,,,,Pose Opt,,,points,,1.0,,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,13.727160453796387,0.5629594922065735,0.13924013078212738,1000000,0.03239258751273155,1.694211721420288,,,-0.10543945871288696,0.5110409833398437,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,bicycle_4_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000,1.7481,0.149304,10,6.38044,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n10_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n10_s42_c0.0_p100000_random_farthestpose,bicycle_4_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | points,10.0
vggt,10,42,0.0,100000,random,,,,0,10,farthestpose,10,GT Eval,,,,Pose Opt,,,points,,1.0,,vggt,garden,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,16.00888442993164,0.4423298239707947,0.24631550908088684,1000000,0.008934027515351772,0.598983645439148,,,0.07389462745522742,0.445182464721143,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/garden_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/garden_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,garden_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000,0.7164,0.041493,10,6.042358,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n10_s42_c0.0_p100000_random_farthestpose/eval_results.json,garden_2_n10_s42_c0.0_p100000_random_farthestpose,garden_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | points,10.0
vggt,10,42,0.0,100000,random,,,,0,10,farthestpose,10,GT Eval,,,,Pose Opt,,,points,,1.0,,vggt,stump,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,14.858047485351562,0.6012835502624512,0.2540063261985779,1000000,0.11554475128650665,2.3807930946350098,,,-0.04103919807543136,0.49922209088885316,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,stump_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000,2.3893,0.483844,10,7.015653,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n10_s42_c0.0_p100000_random_farthestpose/eval_results.json,stump_2_n10_s42_c0.0_p100000_random_farthestpose,stump_2_n10_s42_c0.0_p100000_random_farthestpose_i10_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | points,10.0
vggt,20,42,0.0,100000,random,,,,0,10,farthestpose,20,GT Eval,,,,Pose Opt,,,points,,1.0,,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,15.663393020629883,0.4690738618373871,0.18888433277606964,1000000,0.026128659024834633,1.1126388311386108,,,0.01740248982514403,0.46561221396037056,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,bicycle_4_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000,1.1489,0.123985,20,6.103919,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n20_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n20_s42_c0.0_p100000_random_farthestpose,bicycle_4_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | points,20.0
vggt,20,42,0.0,100000,random,,,,0,10,farthestpose,20,GT Eval,,,,Pose Opt,,,points,,1.0,,vggt,garden,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,18.06500244140625,0.3512769639492035,0.3118870258331299,1000000,0.003686737734824419,0.19581635296344757,,,0.2065222723054917,0.3988053993719024,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/garden_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/garden_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,garden_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000,0.304,0.021383,20,6.348589,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n20_s42_c0.0_p100000_random_farthestpose/eval_results.json,garden_2_n20_s42_c0.0_p100000_random_farthestpose,garden_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | points,20.0
vggt,20,42,0.0,100000,random,,,,0,10,farthestpose,20,GT Eval,,,,Pose Opt,,,points,,1.0,,vggt,stump,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,15.758843421936035,0.5549945831298828,0.2821250557899475,1000000,0.06995171308517456,3.0891408920288086,,,0.02065934617462062,0.4762742400634039,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,stump_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000,1.5109,0.298849,20,6.02322,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n20_s42_c0.0_p100000_random_farthestpose/eval_results.json,stump_2_n20_s42_c0.0_p100000_random_farthestpose,stump_2_n20_s42_c0.0_p100000_random_farthestpose_i20_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | points,20.0
vggt,30,42,0.0,100000,random,,,,0,10,farthestpose,30,GT Eval,,,,Pose Opt,,,points,,1.0,,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,16.00709342956543,0.4548596143722534,0.2030530869960785,1000000,0.019431637600064278,0.8985821008682251,,,0.040827360224460464,0.457552105655257,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,bicycle_4_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000,0.9302,0.091567,30,5.970149,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n30_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n30_s42_c0.0_p100000_random_farthestpose,bicycle_4_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | points,30.0
vggt,30,42,0.0,100000,random,,,,0,10,farthestpose,30,GT Eval,,,,Pose Opt,,,points,,1.0,,vggt,garden,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,19.11520004272461,0.3128010034561157,0.3569214344024658,1000000,0.002946766559034586,0.12932482361793518,,,0.27605688037463333,0.37566083431900915,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/garden_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/garden_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,garden_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000,0.2764,0.019966,30,6.409383,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n30_s42_c0.0_p100000_random_farthestpose/eval_results.json,garden_2_n30_s42_c0.0_p100000_random_farthestpose,garden_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | points,30.0
vggt,30,42,0.0,100000,random,,,,0,10,farthestpose,30,GT Eval,,,,Pose Opt,,,points,,1.0,,vggt,stump,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,17.111251831054688,0.5171279907226562,0.3259257972240448,1000000,0.03365114703774452,1.2057164907455444,,,0.09469285477594254,0.45253206854500316,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,stump_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000,1.2376,0.149617,30,5.436723,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n30_s42_c0.0_p100000_random_farthestpose/eval_results.json,stump_2_n30_s42_c0.0_p100000_random_farthestpose,stump_2_n30_s42_c0.0_p100000_random_farthestpose_i30_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | points,30.0
vggt,40,42,0.0,100000,random,,,,0,10,farthestpose,40,GT Eval,,,,Pose Opt,,,points,,1.0,,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,16.10778045654297,0.4545832574367523,0.21228145062923431,1000000,0.0190955251455307,0.9860233068466187,,,0.048259229378083725,0.45554050233150134,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,bicycle_4_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000,0.9969,0.089406,40,5.93023,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n40_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n40_s42_c0.0_p100000_random_farthestpose,bicycle_4_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | points,40.0
vggt,40,42,0.0,100000,random,,,,0,10,farthestpose,40,GT Eval,,,,Pose Opt,,,points,,1.0,,vggt,garden,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,19.801908493041992,0.3094792366027832,0.39848899841308594,1000000,0.003503365907818079,0.10031241178512573,,,0.31513269386018844,0.36517244160082907,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/garden_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/garden_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,garden_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000,0.2895,0.024777,40,6.316159,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n40_s42_c0.0_p100000_random_farthestpose/eval_results.json,garden_2_n40_s42_c0.0_p100000_random_farthestpose,garden_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | points,40.0
vggt,40,42,0.0,100000,random,,,,0,10,farthestpose,40,GT Eval,,,,Pose Opt,,,points,,1.0,,vggt,stump,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,outdoor,17.690738677978516,0.5048968195915222,0.35438212752342224,1000000,0.028712425380945206,0.8388258218765259,,,0.12961532714848711,0.4418063361688169,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/stump_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000/stats/val_step14999.json,stump_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000,0.8703,0.125919,40,4.983738,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n40_s42_c0.0_p100000_random_farthestpose/eval_results.json,stump_2_n40_s42_c0.0_p100000_random_farthestpose,stump_2_n40_s42_c0.0_p100000_random_farthestpose_i40_gteval_poseopt_depthpoints_dl1.0_confdisabled_steps15000_val_step14999.json,100000,vggt | points,40.0
