method,num_images,seed,conf_thres_value,num_points,sampling_mode,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,eval_opt,depth_loss,error_opa,depth_lambda,depth_conf,choice,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,shared_camera,keep_backup_cams,random_init,source,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,raw_metrics,quality,real_num_points,file_path,folder,rre,rte,num_aligned,plot_series,num_points_jitter
vggt,100,42,0.0,1000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,21.500600814819336,0.5988113284111023,0.46977710723876953,1000000,0.0,0.0,,0.20967885493612515,980,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p1000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_c0.0_p1000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,1050.0
vggt,100,43,0.0,1000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,21.404741287231445,0.6017948985099792,0.4673994481563568,1000000,0.0,0.0,,0.2046715246538902,1005,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s43_c0.0_p1000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s43_c0.0_p1000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.8604,0.06754,100,vggt | voxels,1050.0
vggt,100,44,0.0,1000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,21.35141372680664,0.6077089905738831,0.4644312262535095,1000000,0.0,0.0,,0.1982975008427284,980,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s44_c0.0_p1000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s44_c0.0_p1000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,1050.0
vggt,100,42,0.0,5000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.2061710357666,0.4659780263900757,0.5335044860839844,1000000,0.0,0.0,,0.3420083085928279,4940,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p5000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_c0.0_p5000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,5250.0
vggt,100,43,0.0,5000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.17840003967285,0.46401384472846985,0.5348405838012695,1000000,0.0,0.0,,0.3434878323975129,5004,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s43_c0.0_p5000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s43_c0.0_p5000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.8604,0.06754,100,vggt | voxels,5250.0
vggt,100,44,0.0,5000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.12492561340332,0.46798232197761536,0.5311230421066284,1000000,0.0,0.0,,0.33787388693906795,4940,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s44_c0.0_p5000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s44_c0.0_p5000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,5250.0
vggt,100,42,0.0,10000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.36712074279785,0.41531509160995483,0.558390736579895,1000000,0.0,0.0,,0.3908156381170807,10703,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p10000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_c0.0_p10000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,10500.0
vggt,100,43,0.0,10000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.283687591552734,0.4198693633079529,0.5545355081558228,1000000,0.0,0.0,,0.38420478138852376,10706,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s43_c0.0_p10000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s43_c0.0_p10000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.8604,0.06754,100,vggt | voxels,10500.0
vggt,100,44,0.0,10000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.46013069152832,0.4161433279514313,0.5604726076126099,1000000,0.0,0.0,,0.3932442560143251,10703,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s44_c0.0_p10000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s44_c0.0_p10000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,10500.0
vggt,100,42,0.0,20000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.474637985229492,0.3767908811569214,0.5770667791366577,1000000,0.0,0.0,,0.42750873729886757,20604,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p20000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_c0.0_p20000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,21000.0
vggt,100,43,0.0,20000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.472620010375977,0.3800303637981415,0.5740574598312378,1000000,0.0,0.0,,0.42371185090032154,20787,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s43_c0.0_p20000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s43_c0.0_p20000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.8604,0.06754,100,vggt | voxels,21000.0
vggt,100,44,0.0,20000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.49357795715332,0.3766721785068512,0.5776441693305969,1000000,0.0,0.0,,0.42827040584463827,20604,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s44_c0.0_p20000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s44_c0.0_p20000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,21000.0
vggt,100,42,0.0,30000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.510250091552734,0.3520112633705139,0.5885292887687683,1000000,0.0,0.0,,0.4501675031183601,31293,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p30000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_c0.0_p30000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,31500.0
vggt,100,43,0.0,30000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.428314208984375,0.3589702546596527,0.5842676162719727,1000000,0.0,0.0,,0.44186229218593887,29113,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s43_c0.0_p30000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s43_c0.0_p30000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.8604,0.06754,100,vggt | voxels,31500.0
vggt,100,44,0.0,30000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.530818939208984,0.35155370831489563,0.588927149772644,1000000,0.0,0.0,,0.45106351635067243,31293,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s44_c0.0_p30000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s44_c0.0_p30000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,31500.0
vggt,100,42,0.0,50000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.56727409362793,0.3301672339439392,0.5963013172149658,1000000,0.0,0.0,,0.4692525178135951,50809,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p50000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_c0.0_p50000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,52500.0
vggt,100,43,0.0,50000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.44157600402832,0.33259108662605286,0.5931863188743591,1000000,0.0,0.0,,0.4636069335977778,51027,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s43_c0.0_p50000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s43_c0.0_p50000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.8604,0.06754,100,vggt | voxels,52500.0
vggt,100,44,0.0,50000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.547374725341797,0.3327576518058777,0.5946206450462341,1000000,0.0,0.0,,0.4663021384004341,50809,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s44_c0.0_p50000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s44_c0.0_p50000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,52500.0
vggt,100,42,0.0,75000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.523439407348633,0.3121671974658966,0.6034477353096008,1000000,0.0,0.0,,0.48373108986060753,75983,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p75000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_c0.0_p75000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,78750.0
vggt,100,43,0.0,75000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.53595733642578,0.31509485840797424,0.5983524322509766,1000000,0.0,0.0,,0.47917599585863424,76392,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s43_c0.0_p75000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s43_c0.0_p75000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.8604,0.06754,100,vggt | voxels,78750.0
vggt,100,44,0.0,75000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.512460708618164,0.3118906021118164,0.6005825400352478,1000000,0.0,0.0,,0.4820229657057278,75983,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s44_c0.0_p75000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s44_c0.0_p75000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,78750.0
vggt,100,42,0.0,100000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.53148078918457,0.3033919930458069,0.6034053564071655,1000000,0.0,0.0,,0.4892720142070777,102895,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p100000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_c0.0_p100000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,105000.0
vggt,100,43,0.0,100000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.463485717773438,0.3091579079627991,0.5988501906394958,1000000,0.0,0.0,,0.48178979984888237,99574,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s43_c0.0_p100000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s43_c0.0_p100000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.8604,0.06754,100,vggt | voxels,105000.0
vggt,100,44,0.0,100000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.532020568847656,0.30438992381095886,0.6034358739852905,1000000,0.0,0.0,,0.4886838500185242,102895,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s44_c0.0_p100000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s44_c0.0_p100000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,105000.0
vggt,100,42,0.0,250000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.297025680541992,0.30354881286621094,0.5895755887031555,1000000,0.0,0.0,,0.4767458671250074,271674,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p250000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_c0.0_p250000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,262500.0
vggt,100,43,0.0,250000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.342958450317383,0.2955915033817291,0.5953437089920044,1000000,0.0,0.0,,0.48588156316712583,248938,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s43_c0.0_p250000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s43_c0.0_p250000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.8604,0.06754,100,vggt | voxels,262500.0
vggt,100,44,0.0,250000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.288984298706055,0.3048194348812103,0.58927321434021,1000000,0.0,0.0,,0.47563579095657027,271674,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s44_c0.0_p250000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s44_c0.0_p250000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,262500.0
vggt,100,42,0.0,500000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.234500885009766,0.29127582907676697,0.5906785726547241,1000000,0.0,0.0,,0.4838089363152056,446783,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p500000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_c0.0_p500000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,525000.0
vggt,100,43,0.0,500000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.157428741455078,0.30254045128822327,0.5809292197227478,1000000,0.0,0.0,,0.46972682791301534,455509,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s43_c0.0_p500000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s43_c0.0_p500000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.8604,0.06754,100,vggt | voxels,525000.0
vggt,100,44,0.0,500000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,22.1864013671875,0.29184913635253906,0.5892215967178345,1000000,0.0,0.0,,0.48171227841194453,446751,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s44_c0.0_p500000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s44_c0.0_p500000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,525000.0
vggt,100,42,0.0,1000000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,21.818668365478516,0.3161582350730896,0.5428527593612671,1302835,0.0,0.0,,0.4327805123598719,1302835,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p1000000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_c0.0_p1000000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,1050000.0
vggt,100,43,0.0,1000000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,21.765384674072266,0.31645944714546204,0.5386530756950378,1307751,0.0,0.0,,0.4291518885954546,1307751,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s43_c0.0_p1000000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s43_c0.0_p1000000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.8604,0.06754,100,vggt | voxels,1050000.0
vggt,100,44,0.0,1000000,voxels,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,vggt,,,15000,15000,,MCMC,,,,,,,gsplat,21.816707611083984,0.31718748807907104,0.5422948598861694,1302835,0.0,0.0,,0.43178260372860855,1302835,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s44_c0.0_p1000000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s44_c0.0_p1000000_voxels_farthestpose_i100_gteval_gtext_gtint_steps15000,0.857,0.067143,100,vggt | voxels,1050000.0
colmap,100,43,,16445,,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,colmap,,,15000,15000,default,MCMC,,,,,,,gsplat,22.866878509521484,0.35666900873184204,0.6016231179237366,1000000,0.0,0.0,"{'psnr': [20.584774017333984, 18.266969680786133, 19.51801109313965, 20.133272171020508, 20.52359962463379, 22.255346298217773, 22.41347312927246, 22.159366607666016, 23.76112937927246, 23.6204833984375, 22.473356246948242, 23.150766372680664, 22.94569969177246, 23.362438201904297, 24.815715789794922, 24.549772262573242, 24.362213134765625, 22.404958724975586, 24.919666290283203, 25.48986053466797, 25.249441146850586, 25.257463455200195, 23.64491081237793, 23.199464797973633, 22.609830856323242], 'ssim': [0.4933112561702728, 0.42520660161972046, 0.4899080693721771, 0.5567029714584351, 0.5842564105987549, 0.6100635528564453, 0.5595533847808838, 0.5437496900558472, 0.6051729321479797, 0.6611772179603577, 0.6048140525817871, 0.6388242244720459, 0.5992765426635742, 0.6035606265068054, 0.6630814671516418, 0.6705262660980225, 0.6794794201850891, 0.5302382111549377, 0.6518933176994324, 0.7108235359191895, 0.6913490891456604, 0.6848922967910767, 0.6065108180046082, 0.6072967648506165, 0.5689093470573425], 'lpips': [0.4204513430595398, 0.47636786103248596, 0.4457913339138031, 0.34674072265625, 0.3630744218826294, 0.35626310110092163, 0.3590945303440094, 0.3865324556827545, 0.3749874234199524, 0.2922086715698242, 0.31292635202407837, 0.35149675607681274, 0.35050076246261597, 0.3652682304382324, 0.3574261963367462, 0.3061315715312958, 0.32093387842178345, 0.35312947630882263, 0.33998847007751465, 0.330700546503067, 0.29493987560272217, 0.33677786588668823, 0.3436991274356842, 0.33776092529296875, 0.393532931804657], 'depth_factor': [14.005956649780273, 25.260465621948242, 15.064393997192383, 22.22018814086914, 23.396549224853516, 15.50174617767334, 11.955028533935547, 8.525125503540039, 24.087448120117188, 52.158607482910156, 60.40257263183594, 23.767364501953125, 11.546181678771973, 9.17558765411377, 9.537386894226074, 8.530803680419922, 17.168886184692383, 17.89005470275879, 5.411741256713867, 9.687649726867676, 2.764007091522217, 7.025188446044922, 5.201052665710449, 2.4772956371307373, 3.2971537113189697], 'eval_rre': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'eval_rte': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.46155379165527954,16445,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n100_s43_default_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s43_default_farthestpose_i100_gteval_gtext_gtint_steps15000,0.1099,0.018331,100,colmap | ,18089.5
colmap,100,44,,16581,,farthestpose,100,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,0.0,,colmap,,,15000,15000,default,MCMC,,,,,,,gsplat,22.99520492553711,0.3478226363658905,0.6107221245765686,1000000,0.0,0.0,"{'psnr': [20.793254852294922, 18.57025146484375, 19.67664909362793, 20.12510108947754, 20.741140365600586, 22.16856575012207, 22.159839630126953, 22.26862144470215, 23.443220138549805, 23.489696502685547, 22.5081729888916, 23.197690963745117, 23.352935791015625, 23.533334732055664, 24.79196548461914, 24.46271324157715, 24.544597625732422, 23.102243423461914, 25.25600242614746, 25.520902633666992, 25.061267852783203, 25.219806671142578, 24.289932250976562, 23.479000091552734, 23.123199462890625], 'ssim': [0.4990367293357849, 0.43291112780570984, 0.49238505959510803, 0.5595093369483948, 0.5971499681472778, 0.6183876991271973, 0.552998960018158, 0.5499723553657532, 0.6023644208908081, 0.6601712703704834, 0.6035826206207275, 0.647562563419342, 0.612364649772644, 0.6210446357727051, 0.6662584543228149, 0.6735020279884338, 0.6855272054672241, 0.5722551345825195, 0.6735473275184631, 0.7155419588088989, 0.6952848434448242, 0.6873484253883362, 0.6349791288375854, 0.6153274774551392, 0.5990403294563293], 'lpips': [0.4195939004421234, 0.4626418948173523, 0.4466097354888916, 0.3472619652748108, 0.34825199842453003, 0.3452708423137665, 0.36161506175994873, 0.38211339712142944, 0.3729921579360962, 0.29459697008132935, 0.31099867820739746, 0.3439812958240509, 0.3363974392414093, 0.34506741166114807, 0.3529951572418213, 0.30917829275131226, 0.31782057881355286, 0.32162198424339294, 0.30788883566856384, 0.32168424129486084, 0.2917632758617401, 0.33516159653663635, 0.3161901831626892, 0.3383444845676422, 0.3655248284339905], 'depth_factor': [17.760377883911133, 91.35757446289062, 16.111543655395508, 16.3633975982666, 21.875141143798828, 14.188105583190918, 9.955159187316895, 20.493555068969727, 15.764150619506836, 18.23649787902832, 22.696718215942383, 21.527915954589844, 42.58767318725586, 8.037446975708008, 6.264880180358887, 6.500583171844482, 12.755141258239746, 11.539677619934082, 11.469393730163574, 6.19472599029541, 2.749567747116089, 5.632970809936523, 3.1773645877838135, 2.302511215209961, 2.6378142833709717], 'eval_rre': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'eval_rte': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.4747119869714902,16581,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n100_s44_default_farthestpose_i100_gteval_gtext_gtint_steps15000/stats/val_step14999.json,bicycle_4_n100_s44_default_farthestpose_i100_gteval_gtext_gtint_steps15000,0.1081,0.01876,100,colmap | ,18239.100000000002
