method,num_images,seed,conf_thres_value,num_points,sampling_mode,train_eval,near_filtering_strength,near_filtering_quorum,reconstruct_pose_opt,optimisation_iterations,optimisation_neighbourhood,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,depth_conf_shifted,loss_multiplier,pose_loss_multiplier,choice,dataset,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,feature_extractor,max_ba_iterations,source,series_label_override,dataset_collection,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,depth_l1,depth_abs_rel,quality,avge,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,alignment_scale,pred_depth_l1,pred_depth_absrel,pred_depth_rmse,sfm_file_path,input_folder,output_folder,initial_points,failed_sfm_file_path,plot_series,num_images_jitter
vggt,50,42,0.0,100000,random,False,,,,0,10,farthestpose,50,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,15.127784729003906,0.22095400094985962,0.6897072792053223,1000000,0.008391236886382103,0.8018075823783875,0.129574716091156,0.03384149447083473,0.45352314175375874,0.26956637491301594,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n50_s42_c0.0_p100000_random_farthestpose_i50_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n50_s42_c0.0_p100000_random_farthestpose_i50_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n50_s42_c0.0_p100000_random_farthestpose_i50_gteval_poseopt_steps15000,0.901,0.041792,50,4.032374,0.0485,0.0135,0.0946,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n50_s42_c0.0_p100000_random_farthestpose/eval_results.json,lego_1_n50_s42_c0.0_p100000_random_farthestpose,lego_1_n50_s42_c0.0_p100000_random_farthestpose_i50_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | farthestpose,50.0
vggt,60,42,0.0,100000,random,False,,,,0,10,farthestpose,60,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,outdoor,17.525712966918945,0.3638319671154022,0.2576506733894348,1000000,0.0153740169480443,0.5806801319122314,,,0.15706826305916127,0.41436891664060377,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_poseopt_steps15000/stats/val_step14999.json,bicycle_4_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_poseopt_steps15000,0.6713,0.070966,60,5.819066,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n60_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n60_s42_c0.0_p100000_random_farthestpose,bicycle_4_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | farthestpose,60.0
vggt,60,42,0.0,100000,random,False,,,,0,10,farthestpose,60,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,16.83182144165039,0.4259292185306549,0.5397513508796692,1000000,0.022221816703677177,0.8373537063598633,,,0.2708579397495882,0.3750286444678065,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_poseopt_steps15000/stats/val_step14999.json,bonsai_2_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_poseopt_steps15000,0.8639,0.103497,60,7.889382,,,,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n60_s42_c0.0_p100000_random_farthestpose/eval_results.json,bonsai_2_n60_s42_c0.0_p100000_random_farthestpose,bonsai_2_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | farthestpose,60.0
vggt,60,42,0.0,100000,random,False,,,,0,10,farthestpose,60,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,16.13882064819336,0.17421136796474457,0.7138675451278687,1000000,0.005945632699877024,0.5358160138130188,0.10506315529346466,0.02744937129318714,0.5152283167784828,0.24448450532567634,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_poseopt_steps15000,0.6029,0.028582,60,4.052842,0.045,0.0125,0.1,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n60_s42_c0.0_p100000_random_farthestpose/eval_results.json,lego_1_n60_s42_c0.0_p100000_random_farthestpose,lego_1_n60_s42_c0.0_p100000_random_farthestpose_i60_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | farthestpose,60.0
vggt,70,42,0.0,100000,random,False,,,,0,10,farthestpose,70,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,outdoor,18.604467391967773,0.344327449798584,0.30919837951660156,1000000,0.016432467848062515,0.5328081846237183,,,0.21922987974487862,0.39642062180377735,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_poseopt_steps15000/stats/val_step14999.json,bicycle_4_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_poseopt_steps15000,0.6322,0.07656,70,5.803687,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n70_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n70_s42_c0.0_p100000_random_farthestpose,bicycle_4_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | farthestpose,70.0
vggt,70,42,0.0,100000,random,False,,,,0,10,farthestpose,70,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,16.949657440185547,0.4199131429195404,0.5446149110794067,1000000,0.02335415594279766,0.8720813393592834,,,0.27959790204235924,0.37164022111391004,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_poseopt_steps15000/stats/val_step14999.json,bonsai_2_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_poseopt_steps15000,0.9346,0.110179,70,7.826806,,,,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n70_s42_c0.0_p100000_random_farthestpose/eval_results.json,bonsai_2_n70_s42_c0.0_p100000_random_farthestpose,bonsai_2_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | farthestpose,70.0
vggt,70,42,0.0,100000,random,False,,,,0,10,farthestpose,70,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,18.53453826904297,0.10130824893712997,0.7602358460426331,1000000,0.005594093352556229,0.34441447257995605,0.08646495640277863,0.022039057686924934,0.6317113486782462,0.20165963820610855,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_poseopt_steps15000,0.4393,0.021293,70,4.048736,0.0432,0.012,0.1049,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n70_s42_c0.0_p100000_random_farthestpose/eval_results.json,lego_1_n70_s42_c0.0_p100000_random_farthestpose,lego_1_n70_s42_c0.0_p100000_random_farthestpose_i70_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | farthestpose,70.0
vggt,80,42,0.0,100000,random,False,,,,0,10,farthestpose,80,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,outdoor,17.487951278686523,0.342840313911438,0.26719075441360474,1000000,0.015049129724502563,0.5063304305076599,,,0.17490577790704623,0.40557176475029566,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n80_s42_c0.0_p100000_random_farthestpose_i80_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n80_s42_c0.0_p100000_random_farthestpose_i80_gteval_poseopt_steps15000/stats/val_step14999.json,bicycle_4_n80_s42_c0.0_p100000_random_farthestpose_i80_gteval_poseopt_steps15000,0.6603,0.070258,80,5.782705,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n80_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n80_s42_c0.0_p100000_random_farthestpose,bicycle_4_n80_s42_c0.0_p100000_random_farthestpose_i80_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | farthestpose,80.0
vggt,80,42,0.0,100000,random,False,,,,0,10,farthestpose,80,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,17.410776138305664,0.4032806158065796,0.5548639297485352,1000000,0.02380070462822914,0.8236063122749329,,,0.3043977074068501,0.36287257084939234,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n80_s42_c0.0_p100000_random_farthestpose_i80_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n80_s42_c0.0_p100000_random_farthestpose_i80_gteval_poseopt_steps15000/stats/val_step14999.json,bonsai_2_n80_s42_c0.0_p100000_random_farthestpose_i80_gteval_poseopt_steps15000,0.9018,0.111718,80,7.882713,,,,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n80_s42_c0.0_p100000_random_farthestpose/eval_results.json,bonsai_2_n80_s42_c0.0_p100000_random_farthestpose,bonsai_2_n80_s42_c0.0_p100000_random_farthestpose_i80_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | farthestpose,80.0
vggt,80,42,0.0,100000,random,False,,,,0,10,farthestpose,80,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,20.308212280273438,0.07389406114816666,0.7776541113853455,1000000,0.005818604491651058,0.26687952876091003,0.08255015313625336,0.020227927714586258,0.6916656219258256,0.1849148813490341,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n80_s42_c0.0_p100000_random_farthestpose_i80_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n80_s42_c0.0_p100000_random_farthestpose_i80_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n80_s42_c0.0_p100000_random_farthestpose_i80_gteval_poseopt_steps15000,0.347,0.019011,80,4.049701,0.0453,0.0127,0.1112,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n80_s42_c0.0_p100000_random_farthestpose/eval_results.json,lego_1_n80_s42_c0.0_p100000_random_farthestpose,lego_1_n80_s42_c0.0_p100000_random_farthestpose_i80_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | farthestpose,80.0
vggt,87,42,0.0,100000,random,False,,,,0,10,farthestpose,87,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,synthetic,20.352569580078125,0.07587305456399918,0.773491382598877,1000000,0.006157866213470697,0.2516995370388031,0.08927708864212036,0.02102166973054409,0.6888311082101471,0.1870075088630269,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_c0.0_p100000_random_farthestpose_i87_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_c0.0_p100000_random_farthestpose_i87_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n87_s42_c0.0_p100000_random_farthestpose_i87_gteval_poseopt_steps15000,0.2976,0.018838,87,4.04904,0.0478,0.0135,0.118,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n87_s42_c0.0_p100000_random_farthestpose/eval_results.json,lego_1_n87_s42_c0.0_p100000_random_farthestpose,lego_1_n87_s42_c0.0_p100000_random_farthestpose_i87_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | farthestpose,87.0
vggt,90,42,0.0,100000,random,False,,,,0,10,farthestpose,90,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,outdoor,18.418914794921875,0.3288117051124573,0.29711124300956726,1000000,0.015284785069525242,0.5502558350563049,,,0.21830283983563975,0.39386263273155064,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n90_s42_c0.0_p100000_random_farthestpose_i90_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n90_s42_c0.0_p100000_random_farthestpose_i90_gteval_poseopt_steps15000/stats/val_step14999.json,bicycle_4_n90_s42_c0.0_p100000_random_farthestpose_i90_gteval_poseopt_steps15000,0.6674,0.07043,90,5.778978,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n90_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n90_s42_c0.0_p100000_random_farthestpose,bicycle_4_n90_s42_c0.0_p100000_random_farthestpose_i90_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | farthestpose,90.0
vggt,90,42,0.0,100000,random,False,,,,0,10,farthestpose,90,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,17.429868698120117,0.4041977524757385,0.5563413500785828,1000000,0.02295197732746601,0.8429688215255737,,,0.3050491280800496,0.3627823667204207,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n90_s42_c0.0_p100000_random_farthestpose_i90_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n90_s42_c0.0_p100000_random_farthestpose_i90_gteval_poseopt_steps15000/stats/val_step14999.json,bonsai_2_n90_s42_c0.0_p100000_random_farthestpose_i90_gteval_poseopt_steps15000,0.8837,0.108772,90,7.798511,,,,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n90_s42_c0.0_p100000_random_farthestpose/eval_results.json,bonsai_2_n90_s42_c0.0_p100000_random_farthestpose,bonsai_2_n90_s42_c0.0_p100000_random_farthestpose_i90_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | farthestpose,90.0
vggt,100,42,0.0,100000,random,False,,,,0,10,farthestpose,100,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,bicycle,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,outdoor,17.384122848510742,0.337806761264801,0.26788055896759033,1000000,0.013628819026052952,0.4889967441558838,,,0.17649355493945842,0.4039034005824482,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p100000_random_farthestpose_i100_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bicycle_4_n100_s42_c0.0_p100000_random_farthestpose_i100_gteval_poseopt_steps15000/stats/val_step14999.json,bicycle_4_n100_s42_c0.0_p100000_random_farthestpose_i100_gteval_poseopt_steps15000,0.7161,0.065623,100,5.788567,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p100000_random_farthestpose/eval_results.json,bicycle_4_n100_s42_c0.0_p100000_random_farthestpose,bicycle_4_n100_s42_c0.0_p100000_random_farthestpose_i100_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | farthestpose,100.0
vggt,100,42,0.0,100000,random,False,,,,0,10,farthestpose,100,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,vggt,bonsai,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,,indoor,17.422657012939453,0.3988327085971832,0.5597713589668274,1000000,0.021631203591823578,0.7885617017745972,,,0.3102331869860916,0.3601441038292793,100000,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p100000_random_farthestpose_i100_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/bonsai_2_n100_s42_c0.0_p100000_random_farthestpose_i100_gteval_poseopt_steps15000/stats/val_step14999.json,bonsai_2_n100_s42_c0.0_p100000_random_farthestpose_i100_gteval_poseopt_steps15000,0.7215,0.105749,100,7.778965,,,,/home/ojab2/work/git/vggt/vggt_outputs/bonsai_2_n100_s42_c0.0_p100000_random_farthestpose/eval_results.json,bonsai_2_n100_s42_c0.0_p100000_random_farthestpose,bonsai_2_n100_s42_c0.0_p100000_random_farthestpose_i100_gteval_poseopt_steps15000_val_step14999.json,100000,,vggt | farthestpose,100.0
colmap,20,42,,984,,False,,,,0,10,minfarthestpose,20,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,11.028122901916504,0.784522533416748,0.34807586669921875,1000000,0.4394797682762146,9.324481010437012,,,-0.1700627836335239,0.5569536127790501,984,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_poseopt_steps15000/stats/val_step14999.json,bonsai_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_poseopt_steps15000,9.1207,2.010802,13,1.010898,,,,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n20_s42_default_minfarthestpose_sharedcam/eval_results.json,bonsai_2_n20_s42_default_minfarthestpose_sharedcam,bonsai_2_n20_s42_default_minfarthestpose_sharedcam_i20_gteval_poseopt_steps15000_val_step14999.json,984,,colmap | minfarthestpose,20.0
colmap,30,42,,245,,False,,,,0,10,minfarthestpose,30,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,bicycle,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,outdoor,12.714861869812012,0.8427643179893494,0.24646849930286407,264668,0.009523027576506138,1.5431910753250122,,,-0.23419810878990366,0.5881153192416191,245,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000/stats/val_step14999.json,bicycle_4_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000,0.3338,0.009274,6,0.52756,,,,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n30_s42_default_minfarthestpose_sharedcam/eval_results.json,bicycle_4_n30_s42_default_minfarthestpose_sharedcam,bicycle_4_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000_val_step14999.json,245,,colmap | minfarthestpose,30.0
colmap,30,42,,413,,False,,,,0,10,minfarthestpose,30,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,lego,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,16.640348434448242,0.24023938179016113,0.6694571375846863,453033,0.378519207239151,21.10939598083496,0.05122794955968857,0.04222974181175232,0.4577868365869652,0.2789477517786564,413,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000,21.1938,0.973657,14,0.804279,,,,/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,lego_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam,lego_1_n30_s42_default_mpinhole_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000_val_step14999.json,413,,colmap | minfarthestpose,30.0
colmap,30,42,,7287,,False,,,,0,10,minfarthestpose,30,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,18.59151268005371,0.3389317989349365,0.5974449515342712,1000000,0.013438796624541283,0.4921528995037079,,,0.3908858731476187,0.32907830143562383,7287,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000/stats/val_step14999.json,bonsai_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000,0.8961,0.102826,29,1.045893,,,,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n30_s42_default_minfarthestpose_sharedcam/eval_results.json,bonsai_2_n30_s42_default_minfarthestpose_sharedcam,bonsai_2_n30_s42_default_minfarthestpose_sharedcam_i30_gteval_poseopt_steps15000_val_step14999.json,7287,,colmap | minfarthestpose,30.0
colmap,40,42,,329,,False,,,,0,10,minfarthestpose,40,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,bicycle,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,outdoor,15.023246765136719,0.6964117288589478,0.26545462012290955,359081,0.011832396499812603,0.7102439999580383,,,-0.09000614132487664,0.5283073058326077,329,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bicycle_4_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000/stats/val_step14999.json,bicycle_4_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000,0.1431,0.006862,9,0.685205,,,,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n40_s42_default_minfarthestpose_sharedcam/eval_results.json,bicycle_4_n40_s42_default_minfarthestpose_sharedcam,bicycle_4_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000_val_step14999.json,329,,colmap | minfarthestpose,40.0
colmap,40,42,,1509,,False,,,,0,10,minfarthestpose,40,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,lego,pinhole,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,synthetic,20.579362869262695,0.08492744714021683,0.8054192066192627,1000000,0.0058824848383665085,0.34170886874198914,0.022941691800951958,0.024804549291729927,0.7061130948330847,0.17826389951386515,1509,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/lego_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000/stats/val_step14999.json,lego_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000,0.5318,0.027329,36,0.864206,,,,/home/ojab2/work/git/vggt/colmap_outputs/lego_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam/eval_results.json,lego_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam,lego_1_n40_s42_default_mpinhole_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000_val_step14999.json,1509,,colmap | minfarthestpose,40.0
colmap,40,42,,15131,,False,,,,0,10,minfarthestpose,40,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,bonsai,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,indoor,22.963560104370117,0.18642163276672363,0.7272484302520752,1000000,0.0525190532207489,0.3527458608150482,,,0.6419002593067112,0.23791065486402185,15131,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/bonsai_2_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000/stats/val_step14999.json,bonsai_2_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000,0.5092,0.2305,40,1.075613,,,,/home/ojab2/work/git/vggt/colmap_outputs/bonsai_2_n40_s42_default_minfarthestpose_sharedcam/eval_results.json,bonsai_2_n40_s42_default_minfarthestpose_sharedcam,bonsai_2_n40_s42_default_minfarthestpose_sharedcam_i40_gteval_poseopt_steps15000_val_step14999.json,15131,,colmap | minfarthestpose,40.0
